label	text
Other	"Hayırlısıyla bi öleydik. 
Eski ölüler ne şanslıymış  eceli gelen gidiyodu.
Omicron belirtisi gece uykudan uyandırıyomuş.
Delmicron da  sabah kahvaltısına kaldırır heralde.  
Sıradaki varyant'ın yemek yapmasını bekliyorum 🙄
Gerçekten çok KOMİKRONSUNUZ 🤩😎🤣"
False	"@drsevketozkaya @aselcelikel_ @ark_610 @serdardirican ""Göğüs Hastalıkları Uzmanı Prof. Dr. Şevket Özkaya, Omicron ve delta mutasyonlarının birleşimi olan ""delmicron"" varyantının endişe oluşturduğuna dikkat çekti."" 
Haberin ilk cümlesi bu sevket hocam, Delmicron diye bi varyant mi var? Bu cumleye tepki gostermis olabilir mi arkadaslr"
False	"Bu ne lan ! Marvel çoklu evreninde bu kadar varyant görmedik
#Delmicron #Omicron #Delta https://t.co/HqVzwIRjj5"
False	Başka varyant kaldıysa gelebilir delmicron sen de gel aslanım senin de aq 🧿
True	Uzmanlar açıkladı: Delmicron nedir? Omicron ve Delta virüsün birleşimi Delmicron var mı?: Sosyal medyada Delmicron adlı yeni bir varyant ortaya atıldı. İddialara göre; Hindistan'da ortaya çıkan Delta ve ilk olarak Güney Afrika'da görülen Omicron’un… https://t.co/VyFGqtqMVJ https://t.co/jplOwpPG4B
False	@emin_adin Ooo siz geriden geliyorsunuz, omicronla deltanın izdivacından delmicron peydah olmuş. Sırada ne var. Sonucta hepsi uydurma olduğu için sıradaki varyant da bellidir.  #salgındeğiloyun
True	@drsevketozkaya Ben de varyant demedim. Delmikron diye bişey yok dedim. Neden sinirleniyorsunuz ki? Okudum ayrıca.
True	@Egtmhaberleri25 Bı ara da delmicron çıktı denildi fakat ortada bir şey yok DSÖ tarafından onay almadan yeni varyant olduğu açıklanamaz.
Other	@ertem_emre Yani dedikleri su. Virüs varyant değiştirdiği sürece aşılar ise yaramaz hale geliyor.
False	@kivilcim_alper Gece ara ara uyansanız delmicron diyeceğim ama sizinki sabah erken uyandırıyor. Demek ki sizdeki de daha da yeni bir varyant. 🤣
True	"🔸 Dünya genelinde Delta ve Omicron vakalarının artış göstermesi yeni bir varyant ortaya çıktığına dair endişeleri artırdı.

🔸 Delmicron: Yeni Bir Varyant Mı? Delmicron Hakkında Bilmeniz Gerekenler

https://t.co/NZMpzAuMBK"
False	@kivilcim_alper Delmicron,tüm bilinen yanlislari delip geçecek,bu son olacak ya da bu varyant sayesinde sıvılarla sıvı sevenleri delik deşik edecek,adının hakkını verecek,delllll
False	"Delta ve Omicron'un özelliklerini taşıyan ""Delmicron"" adında yeni bir varyant ortaya çıkmış.  varyantlar evlenmeye başladı artık. 2 yıldır virüs  kariyer yaptı çoluk çocuğa karıştı iyce.."
True	"yerli aşıyı geliştiren
prof. dr. özdarendeli :
delmicron’ diye bir varyant yok demiş.."
False	@TuncSatiroglu Tunç bey iyi çalışmalar altın rallisi omicrondan dolayı askıdaydı şimdide yeni bir varyant delmicron çıkmış tehlikeli olduğu söyleniyor, bu durumda altın rallisi daha da uzar mı bu varyantların pekte sonu gelmeyecek gibi
Other	@KavurHakan @gazetesozcu Aşı varyant için gelistirilmez ne demek, saçmalamayın. Virüs ilk çıktığında da bir varyanttı. Sonra farklı varyantlar geliştikçe aşıyı modifiye etme yönünde çalışan firmalar var. Biontech bunlardan biri. Omicron için modifikasyon çalışmalarına başlamışlardı.
False	@lkgl54282523 Dell teknoloji firmasıyla, billin mikrosoft u birleşince, ortaya çıkan dell-mikro yu, delmikron olarak yeni varyant diye piyasaya sürüyorlarsa, bunlar açık ve aleni alay ediyor ve insanlık derin uykuda demektir..  #Delmicron
Other	"#TURKOVAC'ta faz-3 çalışmalarının da sürdüğünü belirten Prof.Dr. #AykutÖzdarendeli, acil kullanım onayı (AKO) alan ve şu anda dünyada yaygın kullanılan aşılarda da aynı süreçlerden geçildiğini dile getirdi...👇
https://t.co/hCB9DXoRpI"
Other	"@drkaanyl @Gamze66759835 @semd66 @elifesensari @drahmetrasim @HikmetGeckil 1-Virüs Sekansı (öldürücü varyant ihtimali).
2-Interferon yanıtı veya HLA-DR polymofizmleri açısından genetik yatkınlık.
3-ADE ihtimali."
True	@bpthaber Daha önce de bu ikisinin birleşimi Delmicron diye bir varyant çıktığı söylenmişti ama o yalan çıkmıştı. Bakalım bu ne olacak? Ben yine de çok güvenmiyorum çünkü kafa karıştırıcı olmaması açısından yeni varyantlara Yunan alfabesinden harfler veriliyor.
Other	@drahmetrasim Bizde bunu biliyoruz zaten söylemesine gerek yok aşı süresi bitiyor aşılı aşısız fark yok diye 2 virüs özelliğini yitirmişken daha ölümcül varyant çıkması yine bir laboratuvar işidir aşıyı evlere damacana yapsınlar içsin millet yoksa ne yapcaz peki çare ne..
True	"❝Delmicron bir varyant değil, sadece şu anda hem Delta hem Omicron bir arada seyrettiği için her iki varyantın bir arada olduğu durumlara o şekilde atıf yapmışlar❞

Yerli aşı TURKOVAC'ı geliştiren Prof. Dr. Özdarendeli, AA'ya konuştu https://t.co/zTphn1kRTZ https://t.co/zHKSnTnnut"
Other	"🦠'İzlenilen varyant' 12 kişiye bulaştı!

#varyant #Omicron #Omikron #SonDakika #Guendem #Delmicron 

https://t.co/LYIigrw4oc"
Other	"""Bu gidişle alfabede harf bırakmayacaklar,
 virüs gibi varyant uyduracaklar.""

Dr. Fatih Erbakan
Yeniden Refah Partisi Genel Başkanı

@ErbakanFatih

#FatihErbakan
#Delmicron
#OmicronVariant 
#ÇinGribi https://t.co/xaLbnPabb5"
True	Yerli aşı TURKOVAC’ı geliştiren Prof. Dr. Özdarendeli: Delmicron diye bir varyant yok https://t.co/IpsQo2SYnJ
Other	"@drfahrettinkoca Varyant'ın güçlü olduğu,Aşının bulunmadığı dönemde ölümlerin sebebi Covid'ten değil verilen yanlış ilaçlardandı Bakan efendi!
Eğer gerçekten Covid öldürseydi
Ülkeye 1 tane bile turist gelmez,
tatillerde virüs yokmuşçasına
eğlenmezlerdi!
Bu dönem ise kayıpların tek sebebi aşılar❗ https://t.co/6qoChhlwy0"
Other	▪︎Dünyayı 2 yıl boyunca maske-mesafe-aşı-test-hes kodu, virüs-varyant, vaka-vefat tablolarıyla korku vererek iyice yoğurdular. Toplumları maskeli-maskesiz, aşılı-aşısız diye böldüler. Halkları geçim derdine düşürdüler ve şimdi kendileri tekrardan ülkeleri işgale başlayacaklar.
Other	Bu ara yeni salgın ve öldürücü varyant açıklamaları çok sık dillendirilir oldu.. Bunlar gaybı bilmiyorlarsa ki bilmiyorlar yeni virüs için laboratuvar çalışmaları bitti bitiyor demektir Allah'u-Alem
True	Son günlerde adını duymaya başladığımız Delmicron kısa sürede bir panik dalgasına neden oldu. Bazı haber sitelerinde yer alan Delta ve Omicron’un birleşiminden oluşan Delmicron isimli bir varyant ortaya çıktığı iddiaları uzmanlar tarafından yalanlandı.
Other	@esenol Virüs onlarca kez varyant geçirdi aşı aynı aşı. Bari aşının adını da varyant geçirdikçe değiştirin. Omicron aşısı mesela kulağa da hoş gelmedi değil 😊
False	"Hem Delta hem Omicron'un özelliklerini taşıyan ""Delmicron"" diye bir varyant ortaya çıkmış. Varyantlar bile kavuşup evli mutlu çocuklu oldu bir biz kaldık seninle.
 Keça zalıma..!"
False	@ustatrader Aksine yeni varyant çok hafif geçiyor Corona delta omicron delmicron hepsine yakalandm en hafifi omicron:)
False	"@jiminmylove95_ Delmicron da var hem omicron hem delta varyantı etkileri beraber :')
Zibilyon varyant çıktı"
True	"Turkovac’ı geliştiren profesör melez varyant tartışmasına son noktayı koydu: Delmicron diye bir varyant yok

https://t.co/xdRHgWuAF6 https://t.co/OdpD0pbsAC"
False	@superisilay @eyyup_alma @rencisesi13 3. Değil bu, alfa, beta, gama, delta, lambada, omikron ve diğerleri. En son da omikron ile delta çiftleşmiş delmicron olmuş. Varyant varyant büyüyen bir gerizekalık var.
True	@birtutamburju @pusholder Art niyetim yok ama  https://t.co/YdDVeE8d3I
False	@VolkanMd Onlar Sömestir ve Noel tatili de olabilir. Ama sıkıntı şu Delta varyantı ile Omicron varyantı karışımı yeni bir varyant türeye bilir deniliyor. Delmicron varyantı daha hızlı daha ölümcül varyant. Ama DSÖ geçen gün 2022 de Covid19 dünyayı terk edebilir denildi. İnşallah doğrudur.
True	@Osmanunsal58 Başkanım ben de listeye baktım baktım bu varyant yok 🤔tıpkı #Delmicron gibi ortaya bir karışık mı sundular acaba?🤭#Deltacron! Sonra da sıcakları sunucaklar herhalde 😂
True	Yerli aşı TURKOVAC'ı geliştiren Prof. Dr. Özdarendeli: Delmicron diye bir varyant yok #BagimsizHaber https://t.co/vLhSBnMKkS
Other	İlk varyant için üretilen(!) şeyi, her varyantta döne döne vurduruyor, yanlış diyene bilim dersi veriyorlar.Ya sizin bilim falan neyinize? Virüs nedir yeni duymuş, dersini veriyor.Bilmediğinle aldatıldın işte, ama öfken sebep olana değil, sebep olanın hedef gösterdiğine. Bari sus
True	Delta ile omicron buluşmasına önce delmicron dediler sonra deltacron oldu tam hızır idi yunus idi mevzusuna dönüyordu ki DSÖ'nün böyle bir varyant yok açıklaması ile kavga sona erdi billin adamları üzgün..
Other	"Fransa’da, eski bir virüsten evrimleştiği düşünülen yeni bir varyant keşfedildi.

Aşıya daha dirençli ve bulaşıcılığı yüksek hale gelebilecek 46 mutasyon taşıyan varyanta “B.1.640.2” adı verildi.
#Delmicron #Fenerbahce 
#OmicronArtmadanOnline https://t.co/S9AqcQ1BiK"
True	Yerli aşı TURKOVAC'ı geliştiren Prof. Dr. Özdarendeli: Delmicron diye bir varyant yok ... https://t.co/pSIEZj6bbM ... #dikGAZETE https://t.co/VRTOfL2dIx
False	@siyahbeyazvs Delmicron var ya ,yeni varyant 😂
Other	Yok mu şöyle yeni bir virüs, varyant falan kapanalım mis gibi
True	Uzman isim son noktayı koydu: Delmicron diye bir varyant yok https://t.co/YBTB9GOoFM @turkiyegazetesi aracılığıyla
Other	@ASLIISIL @virusfantom @SEHZATT Haddim olmayarak araya giriyorum: virüs evrimleşmeye bilinçli olarak devam etmiyor. Bir karar vererek kendinden yeni varyantlar türetmiyor. Kuşaklar ilerledikçe kendiliğinden gelişen tesadüfi bir süreçte her an daha ölümcül bir varyant oluşabilir.
True	Delimikron diye bir varyant yok tamamiyle ilaç şirketletinin yeni pazar arayışındaki pazarlama hamlesi diye düşünüyorum..Hindistan tıp doktorları birliği..🙂🙂👇👇 https://t.co/n7graVoZG6
False	"Dellenen delmicron ""Ulan yeter ya bıktım alt tarafı müsait ortam bulunca saltanat süren virüsüm yok şu bu varyant ya gidecem artık 1 rahat bırakın yahu"
True	Delmicron ile Deltacron diye birbirinin farklısı iki varyant var gibi ortalığı alevlendirip yine fantastik tahminlerde bulunanlar var :) Daha yaratıcı isim bulsak ahaha
Other	"Enflasyonun semptomu olan olan fiyat artışlarıyla mı mücadele edeceğiz yoksa fiyat artışlarını salgın hale getiren sebeplerle mi mücadele edeceğiz?
Peki günümüzde yaşadığımız fiyat artış salgını olan enflasyona yol açan virüs nedir? Hangi varyant? 
Önce teşhis, sonra tedavi..."
Other	Japonların bulduğu yeni varyant normalleşme planlarını alt üst edecek https://t.co/R48Sc1K76X Guvenim kalmadı çünkü bakan haykırıyorum virüs eski gücünde değil dedi
Other	@drfahrettinkoca Zayıf varyant hergun 250 insanın canını alıyor.  Geçen sene Mayıs ayındaki tam kapanma varken yine aynı sayıda insan ölüyordu. Ya Virüs  hep aynı virüs aynı güçte, yada aşılar korumuyor diye düşünüyorum. 2 yıldır ölen kişi sayısı hep aynı.
True	@baharbstk @a_gordonpym @atabenli Delmicron diye bir varyant falan yok
Other	@Kela_DIMDIM @drkaracenk En baskın varyant delmikron 😆sonra da ultra süpersonik alfbetaormikson varyantı gelecek ki dünyayı kasıp kavuracak bir tusunami gibi gelip sadece Türkiye de bir günde yüzbinlerce insanın ölümüne sebep olacak değil mezarlıklarda toplu mezarlarda bile yer kalmayacak
Other	"Bu mu hafif varyant? Bu mu sadece 65 yaş üstü ya da süreğen hastalığı olanları öldüren zayıflamış virüs?
Bu anne-baba evlatlarını koruyabilirdi... 5-11 yaşa aşı hakkı verilmiş olsaydı... Yazık değil mi bu canlara?
#5-11YaşaAşıHakkıVerilsinArtık
#ÇocuklarÖlüyor
@saglikbakanligi https://t.co/5l3Zlz9Oq5"
Other	Allah  varsa kıyameti koparmamak icin elinden geleni yapıyo. Bunlar götlerinden virüs, varyant üretiyolar aq. https://t.co/i83dHadpSL
True	@dr_hipocrat Delmicron diye bir varyant yok
True	Peyam Tebersi: Del-Mıcron diye bir varyant yok #Covid_19 https://t.co/eOC9ZlFmp4
False	@Seref_Gonenli @li_var_ İdrarla ölçümü mümkün degilmi bu lanet hastaligin...aptal bir PCR testi ile delta,Mu,omikron , delmikron v.s diye varyant bile ayrıştırdılar şeker ölçümü için test kırımı yapamıyorlar
False	@beyazsiyahd Ortanca varyant,ımız bi küçüğü delmicron 🤣
False	Bu şu o varyant diye diye virüs bile dellendi sonunda oldu delmicron
Other	@de_smyrna Savaş çıkınca virüs sonsuz hızla mutasyona uğrayıp, çok çok tehlikeli bir varyant oluyormuş. Kesin bilgi. Kaynak: evrim31
False	Omicron ve Delta varyantlarının birleşimi: Delmicron nedir? Omicron’dan farkı nedir? Delmicron’un belirtileri nelerdir? https://t.co/YmBTJmJb9b
Other	@novlixon @meryem2_kk @ogrenci_dunyasi O varyanta göre değişir. Omicron virüsün öldürücülüğünü büyük ölçüde azalttı. Bundan sonra da pozitif yönde seyredecek. İki üç varyant sonrasında bu virüs etkisini tamamen yitirecek. Tekrar söylüyorum şu virüs haberlerini takip etmeyin kafayı yersiniz.
Other	"delta omicron delmicron falan neyse de
en tehlikeli varyant ""YERSEN"" varyantı"
Other	"@drugurmete @Yasin67900842 ""Delmicron"" 
Ellerinde başka varyant kalmamış olsa gerek.🤣"
Other	@serdardirican Gelişen kötü varyant... Virüs değil iskeletor sanki bahsettiği
False	@ustadsem @ProfDrHulagu hocam bu sınıflarda sınava giriyoruz omicron delmicron başka ne varyant varsa olmamak mümkün mü ?
False	"Hem delta hem de Omicron'un özelliklerini taşıyan""Delmicron"" adında yeni bir varyant çıkmış.
Ulan varyantlar bile evlenmeye başladı artık.😂
2 yıldır virüs bile kariyer yaptı çoluk çocuğa karışıyor biz yerimizde sayıyoruz...😅😂😂😜😜😜😜
#SonYaz
#asılmesele 
#İyigeceler ☺️🙏🏻🙋🏻‍♂️"
Other	@sapbasis123 @AtillaOzmumcu Denizcilikte bile rüzgar simulasyonlarının başarı oranı düşük iklim değişiklikleri ne kadar hesaba katılsada öngörü yetersiz bkz. Gulf Stream, virüs evriminde milyarlaca bilinmez var bir sonraki varyant zootonik kökenli yoksa immun yetersiz bir hastada mı evriliyor belli değil.
Other	@novlixon @meryem2_kk @ogrenci_dunyasi Tamam da ne yapalım kardeş seneler boyunca evlere mi kapanalım var mı bir çözümün? Kapanma ekonomiyi çökertir. Olmayan eğitim sistemi de iyice dibe vurur. Alışın artık. Bu virüs varyant çıkara çıkara bitecek sonra normal bir hastalığa dönüşecek.
Other	#Covid #Delta #Omicron #Delmicron  artık hangi varyant bilmiyorum. 1.2. Gün Burun tıkanıklığı ve halsizlik vardı sadece. 3. Gün tat-koku gitti ve hemen ardından öksürük başladı. Piyasayla ilgilenemiyorum pek s*kmde değil açıkçası. Ama şükür bu halde bile zarar etmemişiz. https://t.co/pivP7NoJbR
Other	"Bill Gates:
Corona virüsün sonunu aşı değil, son varyant ""OMİCRON"" getirdi demiş.. 
Bir yeni virüs salgını haberi vermiş.. 
Ağzını çok da hayra açmamış..."
Other	"@ERDEMAYKOL @drfahrettinkoca Varyant'ın güçlü olduğu aşının bulunmadığı dönemde ölümlerin sebebi Covid değil verilen yanlış ilaçlardı kanka. 
Cidden Covid öldürseydi
Ülkeye 1 tane  turist gelmez,
tatillerde virüs yokmuşçasına
eğlenmezlerdi!
Bu dönem ise kayıpların tek sebebi aşılar https://t.co/5yvxVtG9cs"
True	"Yerli aşı TURKOVAC’ı geliştiren Prof. Dr. Özdarendeli: Delmicron diye bir varyant yok 

▪ Kovid-19'a karşı yerli aşı TURKOVAC'ı geliştiren Özdarendeli, Delmicron'un Kovid-19'un bir varyantı olmadığını söyledi.

https://t.co/KttYWqGptm https://t.co/6wnM6boExx"
True	"Delmicron'un, koronavirüsün mutasyona uğrayan yeni bir varyantı olduğu iddiası ❌YANLIŞ

🔎Hindistanlı uzman delta ve omicron vakalarının yoğun olduğu durumu anlatmak için 'delmicron' dedi.

✔️Hindistan sağlık yetkilileri böyle bir varyant olmadığını açıkladı."
Other	yeni virüs mü ne bu varyant maryant diyor https://t.co/51ADSdAiaw
False	@ProfDemirtas Hepimiz diliyoruz ama şimdi de Delmicron varyantı çıktı...varyant kelimesinin hayatımızdan bir an önce çıkmasını diliyorum.
Other	@dilayakca @HakkindaAntalya Artık olursanız gripten başka birşey hissetmeyeceksiniz son varyant ile virüs iyice etkisi bitti denecek kadar azaldı.
Other	"@esenol Bugün yolda yürürken yanımdan geçen çok bilgili bir delikanlı telefondaki arkadaşına harıl harıl anlatıyordu: ""Dostum omicron'dan sonra varyant kalmadı artık, yolun sonu. Big pharma köşeye sıkıştı. Bitti artık virüs, isim bulamıyorlar."""
False	"Hem Delta hem Omicron'un özelliklerini taşıyan Delmicron diye bi varyant çıkmış

Resmen varyantlar evlenip çocuk yapmışlar."
False	@euronews_tr Omicron, delmicron, deltacron, florona, dur bakalım daha hangi varyant oklar cikacak.
True	"Uzman isim son noktayı koydu: Delmicron diye bir varyant yok
https://t.co/R3FEhqFcb1 https://t.co/hHWcac87Kq"
False	@gonca_vuslateri @KucukkayaIsmail @FOXTurkiye Hem delta hemde omicron'un özelliklerini taşıyan delmicron adında yeni bir varyant ortaya çıkmış varyantlar bile evlenmeye başladı artık 2 yıldır virüs bile kariyer yaptı çoluk çocuğa karıştı biz yerimizde sayıyoruz @gonca_vuslateri
True	Yerli aşı TURKOVAC'ı geliştiren Prof. Dr. Özdarendeli: Delmicron diye bir varyant yok https://t.co/bdkS52bCC9 #haber #sondakika #güncel
Other	"Ne virüsmüş, bir hafifliyor, bir ağılaşıyor! Ayrıca, ""sıradaki"" virüsün daha öldürücü olacağını, virüs gelmeden nasıl biliyorlar??!!

İngiliz bilim kurulu üyeleri uyardı: Yeni varyant, bulaştığı insanların üçte birini öldürecek https://t.co/aKejUfwjDB"
True	"Yerli aşı TURKOVAC'ı geliştiren Prof. Dr. Özdarendeli: Delmicron diye bir varyant yok
https://t.co/w20NuhWarW"
Other	Simpsons maymunlaşmış. Aşılarla yaratılışa açılan savaşı anlatıyor. Ayrıca gök yüzünde ayın şekli baal boynuzu şeklinde.. Monolitler ile savaşın başlatılması emrini vermişler diye yorumladım. En önemlisi nato monolit ritüeli..
Other	Sedat Peker vs simpson çizgi filmi https://t.co/yvr6AhBHtv
Other	@Asitane_ @TansuYegen The Simpsons sahnesi gibi hayal ettim. shslkdşfkd
True	Yok artık! Simpsonlar Sedat Peker'i de mi bildi? The Simpsons dizisinin Sedat Peker’in videolarını konu ettiği bir görsel bomba etkisi yarattı. https://t.co/gdHZlJVOBS https://t.co/TmnwSnG7HS
Other	The simpsons 3. Sezon 2. Bölüm izleyin gündemdeki olaylara benzer bi bölüm ayrica baya eğlenceliydi
False	@sedat_peker  Bunu da bilmişler 🤭#SedatPeker #Simpsons https://t.co/axMOATRcP5
False	1999 / The Simpson dizisinde ki Sedat Peker detayı. https://t.co/2ZmKRaBoET
Other	cok merak ediyorum bunu da acaba bir dergi kapağı veya simpsons bir bölümünde gorecekmiyiz... https://t.co/bEUOKtQfJM
Other	Taliban'ın hızla her yeri ele geçirmesi the simpsons kehaneti olamayacak kadar gerçeküstü bir hadise gibi.
Other	@fikir_suclusu @sedat_peker Bu gündeme kadar o.j Simpson davası, Abd ile küba arasında sardalye için balık kavgası, uydunun niçin 43 derece değilde 42 derece tartışması yaşarken, gelsen  şimdi duman işareti ile haberleşme şifresini çöz, yandık aga biz 😥😭😭
Other	Elif Şafak simpsons karakteri gibi. Sürekli aynı halde senelerdir aynı bakışlar aynı ikiyüzlülük https://t.co/9KiwdsvAUv
Other	Simpsons Neleri Bildi! Simpsonlar Kehanetleri - The Simpsons https://t.co/mA4HojTK6V The Simpsons KehanetleriCoronavirüs ve Donald Trump’ın gelecekte başkan olacağını bildiği gibi bir... https://t.co/5TUhg12ptB
True	nası yani sedat peker simpsons dizisinde gösterilmemiş mi ben ikna olmuştum oysa 🤔🤔 https://t.co/W3xi56Ss3z
False	1999 Simpson çizgi film de #Sedat Peker https://t.co/yrg0P87Gmh
True	@sedat_peker Abi Simpson diye bir sitcom vardı her şeyi tahmin ediyordu. Bir seni tahmin edemediler.
Other	"@Halise55019674 @hakkisallier @TuncsiperSerap @halilkocalar2 @halis87942618 @HalisSatar @Halkottobusu @HalukSamimEreli @hasanaga1907 @hasantezci @haticeersoz061 @haticezrn @haydaryavuzoglu @HedefTuran60 @erifezt85565059 @heygidinefesi @hlk5835 @HlyKA2 @Homer_Simpson_4 @iyi_glck @sedat_peker 1) o dönem gerekli olan şahsı, s-400'le çizgiden çıktı

2) sedat peker abd'nin yaptırım seçeneklerinden biri olabilir mi🤔 https://t.co/1SoxV5mCPz"
True	The Simpsons “Sedat Peker” kehaneti doğru mu? https://t.co/FMF3ry5dpP https://t.co/NDjQdeOMeZ
Other	"'Eğer bir kız 'Neyse..' diyorsa, demek istediği şudur;
umarım vurulursun, köprüden düşersin, köpekbalıklarına yem olursun.' 

- The Simpsons... https://t.co/WIecvqj3F7"
Other	"Hala bir akilli cikipta sedat peker olayi simpson ailesinde konusu geçmişti demedi  hala.
Yazik😁😁😁😁
#Simpsons 
#SedatPekerSusturulamaz 
#sedatpeker7 
#Adriyatik 
#Budva #kaçkurtul #karadağ #vizeyok #adriyatik Hala"
Other	Aynen The Economist kapaklari, The Simpsons tahminleri aynen... https://t.co/0DEQPVY61k
Other	Bir şeyi herkese tek tek anlatmaya üşeniyorsan, sadece birine anlatıp 'sakın kimseye söyleme' demen yeterlidir. &;Simpsons
Other	"@Halise55019674 @hakkisallier @TuncsiperSerap @halilkocalar2 @halis87942618 @HalisSatar @Halkottobusu @HalukSamimEreli @hasanaga1907 @hasantezci @haticeersoz061 @haticezrn @haydaryavuzoglu @HedefTuran60 @erifezt85565059 @heygidinefesi @hlk5835 @HlyKA2 @Homer_Simpson_4 @iyi_glck @sedat_peker 1) abd emperyalizminin kendisi var

3) en başta abd emperyalizmi çırpınış aşamasında...

2) gündemde başka önemli şey olmazsa, umarım yarın kuş bakışıyla"
False	@UzunyaylaHanife @sedat_peker Simpson Dayı geleceği görmüş.
Other	"@hakkisallier @Halise55019674 @TuncsiperSerap @halilkocalar2 @halis87942618 @HalisSatar @Halkottobusu @HalukSamimEreli @hasanaga1907 @hasantezci @haticeersoz061 @haticezrn @haydaryavuzoglu @HedefTuran60 @erifezt85565059 @heygidinefesi @hlk5835 @HlyKA2 @Homer_Simpson_4 @iyi_glck @sedat_peker 1) durduk yere eklenmediniz @hakkisallier 

2) oldu bilin ancak sizden de ilk olarak izninizi istemiştim. https://t.co/UGFxDIGGJx"
False	A Haber: Sedat Peker'in Abd'nin ünlü derin ailesi Simpson lar ile bağları deşifre edildi. https://t.co/xtBx5qmH61
False	"Bana diyorlar ki kime güveniyorsun tabikide @sedat_peker 'e güveniyorum adam Simpson'da bile çıktı ona güvenmicem de kime güvencem 
#SedatPeker"
Other	"#sedatpeker8
Simpsons'larda sedat peker karakteri var mıydı? Hic denk gelmedim ben sfsjdhd
#BaydınArtıkSedat"
Other	ben bu kurtlar vadisi'nin hakikaten derin devleti anlatan, the simpsons gibi geleceğe mesajlar çakan bir yapım olduğuna asla ikna olamıyorum bana güm güm piuv piuv türk halkının sevdiği mafyatik dünyayı sergileyen bi diziden fazlası gelemiyor. bilemiyorum yani. https://t.co/KEyq7S3gRO
Other	"Simpsons Sırt Baskılı Oversize Unisex T-Shirt satışta🔥 
Bilgi ve sipariş için dm ve whatsapp üzerinden bize ulaşabilirsin!
Siyah⚫/Beyaz⚪ https://t.co/LVtvFfQ4ia"
Other	"#Pazartesi 
Zaman her şeyin ilacıdır sözü tamamen bir yalan. Uyku her şeyin ilacıdır. &;The Simpsons"
Other	@Ibrahim__Ergin @sedat_peker Vay turkiş Simpsons
Other	"@YourAnonNews @Homer_Simpson_4 @sedat_peker O değil de adamın attığı her twet sizin milyon katınız etkileşim aldı.
Hal böyleyken siz de bi takkeyi önünüze koyup değerlendirseniz mi acaba nerede eksik yapıyoruz diye?"
Other	Sedat Peker uyarıyor önceden sonra uyarılarıyla alakalı bir şeyler oluyor. Sağduyulu olun diyor sonra katliamlar meydana geliyor.Peker’in gücü Babanın evladına verdiği öğüt misali tecrübelerimi, Fuat avni 6. Hislerimi ya da Simpsons gibi kader oyunlarımı bilemedim #KonyadaKatliam
Other	Dışarıda ki çocuklar simpsons ların her şeyi tahmin ettiklerine dair derin sohbet içerisindeler.
Other	@Ibrahim__Ergin @sedat_peker Yerli Simpson’ımız.
Other	Yemin ederim The Simpsons bölümü gibi oldu dünya https://t.co/tedtqfFoGQ
Other	Xrp konusunda Simpsons güveniyorum jsjsjsjsjsj
True	"❌ Sedat Peker’in mizah amaçlı montajlandığı belli ancak yine de inananlar olmuş.👇
https://t.co/zmbSdOpiy4 https://t.co/dy5kwyLw8n"
False	"@sedat_peker Yıl 1999 bende diyordum durmadan video çekip duruyor 
Her tadından altindan ABD çıkıyor Simpson kaç video yayinla dedi acaba https://t.co/s7X0hYYJ5g"
False	"1999 yılında yayınlanan bi Simpson bölümünde Tv ekranlarında 
Sedat Peker benzerliği dikkat çekti.
akıllar da tek soru "" yoksa bi simpson 
kehaneti  daha mı gerçekleşti.. ""
#sedatpeker10  #Simpsons https://t.co/08B01TZeI4"
False	"Yok artık..
#Simpsons bu da mı...

@sedat_peker https://t.co/YfhZHTg6f8"
Other	@hicetikdegill Yok mu Simpsons'un yeni bölümünde Mansur Yavaş'ın Cumhurbaşkanı olması.
Other	@mruzgardelen Simpsons senaristleri bunun ne anlama geldiğini araştırmaya başladı bile.
Other	@sedat_peker Simpsons ve dünya seni izliyor.😅 https://t.co/uFhamxZzs7
Other	Kendimi bildim bileli uykum var... &;The Simpsons
Other	Simpsons larin kehanetine gerek yokmuş :) https://t.co/Rt9lsmyZ70
Other	The Simpsons Arcade1Up Kabin Uygulamalı Önizlemesi: Bir Çizgi Film Klasiği https://t.co/gDkbrnVUFu Sonunda, Arcade1Up, The Simpsons arcade oyun dolabını 16 Ağustos’ta ... https://t.co/FWR9ZNsIw0
Other	The Simpsons: Nancy Cartwright, Nelson’ın Sesini ve Ünlü Gülüşünü Nasıl Ortaya Çıkardığına Dair https://t.co/5jTBkhCjd0 Bart Simpson’ın ve Simpsonla... https://t.co/wWJaYrCzZ3
Other	Animasyon kanalları veya dublajlı animasyon kuşakları hariç (onlar dahil ise gözümü açar açmaz Smurfs) (maalesef dublajla) Arjantin dizileri, (CNBC-e’den) The Simpsons ve Prison Break. O ikisi ile başlayarak her günün neredeyse yarısında, her fırsatta CNCBE. https://t.co/in6kFKB2hc
Other	Simpsons arılarla ilgili bişiyler çektiyse yarraa yediğimizin resmidir.
Other	Bugün de mutlu gözüktüm, görev tamam. &;The Simpsons
Other	Umut sarıkayanın her şey bakın her şey hakkında karikatürünün olması onu küçük bi simpsons yapar mı? Bence evet tşk 🌹 ❤️❤️❤️ https://t.co/NmOJqCWgdM
Other	"Afganistan-Amerika-Taliban- ? Uyuşturucu Ağı. 
Şu dizi Türkiye’nin The Simpsons’larıdır. https://t.co/0EW4oyZBA8"
